sample_index,source_internal_knot_count,canonical_internal_knot_count,mse_tolerance,method,mse,final_internal_knot_count,canonical_count_error,source_count_error,threshold_satisfied,elapsed_ms,timing_scope,parameterization,internal_knots
4034,17,9,2.5e-05,kang_sparse_2015_adaptation,1.2912490834917255e-05,9,0,-8,True,2744.8701999965124,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12176067073170732, 0.17073170731707318, 0.2436166158536585, 0.3403201219512195, 0.41501524390243905, 0.536204268292683, 0.6404344512195121, 0.7076981707317073, 0.9022484756097562]"
4034,17,9,2.5e-05,uniform_gradient_pruning,1.3087829204990804e-05,8,-1,-9,True,12507.548800000222,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.11811110121845607, 0.16998619049636332, 0.24582320399356666, 0.33498387845444794, 0.40058881849340683, 0.5852243424536601, 0.6271692172733594, 0.6807081689600325]"
2350,17,11,2.5e-05,ours,2.4820164063306407e-05,21,10,4,True,17.793300000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.021052228286862373, 0.05351284146308899, 0.08991827070713043, 0.13208283483982086, 0.17700500786304474, 0.2182447463274002, 0.28231775760650635, 0.3126586079597473, 0.3439430892467499, 0.4358113408088684, 0.4660564661026001, 0.49572035670280457, 0.5877441763877869, 0.6188855171203613, 0.6499890089035034, 0.7165619730949402, 0.751295804977417, 0.7871378064155579, 0.8189662098884583, 0.8923735022544861, 0.9378961324691772]"
2350,17,11,2.5e-05,kang_sparse_2015_adaptation,1.7404750280438768e-05,13,2,-4,True,2640.6902000017,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17073170731707318, 0.20445884146341464, 0.21951219512195122, 0.268578506097561, 0.3170731707317073, 0.41425304878048785, 0.43902439024390244, 0.4632240853658537, 0.560594512195122, 0.6344321646341464, 0.7804878048780488, 0.8294588414634145, 0.8782393292682926]"
2350,17,11,2.5e-05,uniform_gradient_pruning,1.8344930105696603e-05,10,-1,-7,True,10806.927300000098,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.14849198160046329, 0.23804701503897346, 0.2788520342623343, 0.3167289527393903, 0.37653542443984733, 0.4693402174501369, 0.5206267470276215, 0.6454737297199704, 0.769043424798749, 0.8176631533001973]"
390,17,11,2.5e-05,ours,2.3787938779283417e-05,15,4,-2,True,17.690800000000003,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0492069236934185, 0.12306138873100281, 0.1671522855758667, 0.2465767115354538, 0.2802373766899109, 0.3118589520454407, 0.37408238649368286, 0.49427372217178345, 0.6163004040718079, 0.6493239402770996, 0.6850183606147766, 0.7229877710342407, 0.7603760361671448, 0.7939304709434509, 0.8586117029190063]"
390,17,11,2.5e-05,kang_sparse_2015_adaptation,1.2955381294061556e-05,12,1,-5,True,2627.2157999919727,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.09279725609756098, 0.15910823170731708, 0.24790396341463417, 0.3273628048780488, 0.3902439024390244, 0.41425304878048785, 0.536204268292683, 0.6585365853658536, 0.7073170731707317, 0.7756288109756098, 0.8380335365853658, 0.8782393292682926]"
390,17,11,2.5e-05,uniform_gradient_pruning,1.9534303788184143e-05,9,-2,-8,True,11410.921500006225,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.21457757719463597, 0.25113429513801766, 0.33065876413926526, 0.3674873031542115, 0.5159271994775235, 0.6626626319475186, 0.6898475226168483, 0.7680829942241181, 0.8197334732057049]"
1110,17,9,2.5e-05,ours,2.4601932867698637e-05,13,4,-4,True,16.97625,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.07890903204679489, 0.15477360785007477, 0.26281723380088806, 0.3585706353187561, 0.3894219398498535, 0.4856770634651184, 0.517493486404419, 0.5493021607398987, 0.5813833475112915, 0.6138545274734497, 0.6474728584289551, 0.7208797931671143, 0.9410973191261292]"
1110,17,9,2.5e-05,kang_sparse_2015_adaptation,1.8304610827540895e-05,9,0,-8,True,2832.0877999794902,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.11413871951219512, 0.2342797256097561, 0.3892911585365854, 0.4803734756097561, 0.5849847560975611, 0.658346036585366, 0.7317073170731707, 0.7320884146341463, 0.8778582317073171]"
1110,17,9,2.5e-05,uniform_gradient_pruning,1.7031973839090047e-05,8,-1,-9,True,11753.107800002908,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1193148601264893, 0.21120092306979438, 0.40441083455333726, 0.44525022687016835, 0.6755620957563586, 0.708890118283656, 0.7356647228390848, 0.8739288575847732]"
1704,17,8,2.5e-05,ours,2.4425141159005272e-05,12,4,-5,True,17.0702,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.12429149448871613, 0.16679754853248596, 0.24077767133712769, 0.30004629492759705, 0.36002063751220703, 0.3890351355075836, 0.5096091032028198, 0.5425967574119568, 0.6092767715454102, 0.6784093976020813, 0.7545368671417236, 0.8970841765403748]"
1704,17,8,2.5e-05,kang_sparse_2015_adaptation,1.3149161269777711e-05,7,-1,-10,True,2765.9522000030847,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.16139481707317077, 0.25133384146341464, 0.3723323170731707, 0.43921493902439024, 0.5842225609756099, 0.7780106707317074, 0.8548018292682927]"
1704,17,8,2.5e-05,uniform_gradient_pruning,1.3781661076142594e-05,7,-1,-10,True,12877.937900004326,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.15942147900007222, 0.2485634885371369, 0.3771998031223281, 0.45292225590509877, 0.5754404575989306, 0.7852508128276408, 0.8541087879446387]"
2874,17,9,2.5e-05,ours,2.1926800190762748e-05,11,2,-6,True,17.29345,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11627881973981857, 0.1554439812898636, 0.19653363525867462, 0.26853761076927185, 0.3331066966056824, 0.3636835217475891, 0.4883662164211273, 0.6433247327804565, 0.7138750553131104, 0.7509316802024841, 0.893907904624939]"
2874,17,9,2.5e-05,kang_sparse_2015_adaptation,1.7287770670205264e-05,9,0,-8,True,2673.0538999981945,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.08403201219512196, 0.170922256097561, 0.24409298780487804, 0.3172637195121951, 0.455983231707317, 0.5377286585365854, 0.658155487804878, 0.7475228658536586, 0.8294588414634145]"
2874,17,9,2.5e-05,uniform_gradient_pruning,1.844703915356545e-05,7,-2,-10,True,12168.816500008688,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.10580487338398449, 0.14081973495511985, 0.2814026378579318, 0.30828373947513116, 0.47494993097554705, 0.5013374060315771, 0.6152629936017271]"
3966,17,6,2.5e-05,ours,2.4784434346269314e-05,11,5,-6,True,17.459850000000003,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.21066120266914368, 0.2461993396282196, 0.27876871824264526, 0.3741630017757416, 0.40404579043388367, 0.4624174237251282, 0.6389836668968201, 0.7051941156387329, 0.7408022284507751, 0.8462345600128174, 0.8881002068519592]"
3966,17,6,2.5e-05,kang_sparse_2015_adaptation,1.8677700347720925e-05,5,-1,-12,True,2992.731799997273,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12214176829268295, 0.2686737804878049, 0.43921493902439024, 0.5611661585365852, 0.7801067073170732]"
3966,17,6,2.5e-05,uniform_gradient_pruning,1.4106387165987067e-05,3,-3,-14,True,13374.78130000818,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.07477669443054105, 0.43980514087558253, 0.8028206799516606]"
1988,17,11,2.5e-05,ours,2.3928426700665763e-05,16,5,-1,True,17.48465,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,chord_length,"[0.10098821669816971, 0.13816756010055542, 0.15403607487678528, 0.1886841207742691, 0.299809068441391, 0.32511207461357117, 0.3594037592411041, 0.4735821783542633, 0.49710017442703247, 0.5064885020256042, 0.531897246837616, 0.696359395980835, 0.7347297668457031, 0.7748523354530334, 0.8300910592079163, 0.882502555847168]"
1988,17,11,2.5e-05,kang_sparse_2015_adaptation,2.2457888274642408e-05,14,3,-3,True,1937.4508999899263,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.0975609756097561, 0.12195121951219512, 0.17073170731707318, 0.21951219512195122, 0.3170731707317073, 0.43902439024390244, 0.5121951219512195, 0.5204363567073171, 0.5365853658536586, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8780487804878049]"
1988,17,11,2.5e-05,uniform_gradient_pruning,1.527361151722011e-05,13,2,-4,True,8722.246100005577,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.09521060154336894, 0.13750261547108122, 0.15706432250308283, 0.23336425521504714, 0.29597058050545827, 0.4456293730831314, 0.4847807824188287, 0.5110455798671467, 0.5472906549011297, 0.7835181702698548, 0.8093687641369527, 0.8251095163074877, 0.8446833682281296]"
1010,17,12,2.5e-05,ours,2.4814919459294844e-05,24,12,7,True,17.776600000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.044192783534526825, 0.07366994768381119, 0.1075628399848938, 0.145244762301445, 0.18294744193553925, 0.21630176901817322, 0.24882195889949799, 0.27854830026626587, 0.30689388513565063, 0.3344975411891937, 0.39417821168899536, 0.42423537373542786, 0.45487791299819946, 0.48606863617897034, 0.5177863240242004, 0.5862675309181213, 0.6217706799507141, 0.6583349704742432, 0.6968130469322205, 0.7363247871398926, 0.7741653323173523, 0.8096275925636292, 0.8879628777503967, 0.9355841875076294]"
1010,17,12,2.5e-05,kang_sparse_2015_adaptation,1.62385286898929e-05,12,0,-5,True,2612.464199992246,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14615091463414637, 0.2193216463414634, 0.2682926829268293, 0.3607088414634146, 0.4241615853658537, 0.49180640243902435, 0.5476371951219513, 0.6099466463414633, 0.7069359756097561, 0.7801067073170732, 0.8395579268292682, 0.8843368902439024]"
1010,17,12,2.5e-05,uniform_gradient_pruning,1.4371129753461441e-05,11,-1,-6,True,10734.612100000959,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.15871007149133587, 0.20461370486658728, 0.2442425524837131, 0.36147593635228786, 0.4125018602339223, 0.5066495972390066, 0.5526643406358787, 0.5942464695152556, 0.7556270836074778, 0.8475045311478824, 0.8882460998426823]"
119,17,10,2.5e-05,ours,2.4248281446531566e-05,11,1,-6,True,17.46425,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0863492414355278, 0.12593863904476166, 0.21372246742248535, 0.28285908699035645, 0.3158692419528961, 0.5073078870773315, 0.5676236748695374, 0.5997880697250366, 0.6322178840637207, 0.7668601274490356, 0.7985246777534485]"
119,17,10,2.5e-05,kang_sparse_2015_adaptation,1.779380612202595e-05,9,-1,-8,True,2676.132200009306,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12862042682926828, 0.20445884146341464, 0.3168826219512195, 0.43883384146341464, 0.4996189024390244, 0.5455411585365855, 0.6238567073170732, 0.6833079268292682, 0.7884908536585366]"
119,17,10,2.5e-05,uniform_gradient_pruning,1.4776923135652068e-05,8,-2,-9,True,11708.305899999687,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.12272323606607079, 0.19898077867599295, 0.47598557625935434, 0.5045249589749714, 0.5299360607065658, 0.6468644630690467, 0.6723273310487788, 0.7852538189956189]"
2602,17,13,2.5e-05,ours,2.162812517890005e-05,16,3,-1,True,16.97355,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,chord_length,"[0.027876509353518486, 0.06923294812440872, 0.1384895145893097, 0.21704117953777313, 0.24425716698169708, 0.29781386256217957, 0.3943362832069397, 0.43750742077827454, 0.5690397024154663, 0.5951465964317322, 0.6468546390533447, 0.668472945690155, 0.7465817928314209, 0.7827199101448059, 0.8232240080833435, 0.8601301312446594]"
2602,17,13,2.5e-05,kang_sparse_2015_adaptation,2.4513791283952415e-05,14,1,-3,True,2898.050300005707,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.0975609756097561, 0.14634146341463417, 0.17073170731707318, 0.24390243902439024, 0.2682926829268293, 0.34146341463414637, 0.36585365853658536, 0.5365853658536586, 0.6341463414634146, 0.6585365853658536, 0.7252762957317074, 0.7807736280487805, 0.8536585365853658, 0.8780487804878049]"
2602,17,13,2.5e-05,uniform_gradient_pruning,2.4423917696124363e-05,12,-1,-5,True,9372.38719999732,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.09893175661940956, 0.16421978639726015, 0.23553474726692952, 0.27557930997745406, 0.38144086499727603, 0.47279526242102954, 0.6101692643742768, 0.6542497415389801, 0.6946728178220443, 0.8271075083959776, 0.8481464231370056, 0.8766452356747905]"
535,17,9,2.5e-05,ours,2.4956108642729923e-05,16,7,-1,True,17.3678,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.04749458283185959, 0.080035500228405, 0.11761125922203064, 0.23803745210170746, 0.36524656414985657, 0.39673107862472534, 0.45871806144714355, 0.488680899143219, 0.5184458494186401, 0.5484732389450073, 0.6428669691085815, 0.7126325964927673, 0.7829989194869995, 0.8158255219459534, 0.8512040376663208, 0.8920029997825623]"
535,17,9,2.5e-05,kang_sparse_2015_adaptation,9.541051327160218e-06,9,0,-8,True,2673.6591999942902,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12366615853658536, 0.2101753048780488, 0.2928734756097561, 0.3418445121951219, 0.43921493902439024, 0.5613567073170732, 0.658155487804878, 0.7801067073170732, 0.8494664634146342]"
535,17,9,2.5e-05,uniform_gradient_pruning,1.965936448386314e-05,6,-3,-11,True,12547.686800011434,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.10124443388854462, 0.19235172483009177, 0.4585579787375323, 0.6684662140858209, 0.793096662243554, 0.8308463119408831]"
3581,18,9,2.5e-05,ours,2.2998715964591486e-05,13,4,-5,True,17.48265,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.12361526489257812, 0.1663583219051361, 0.24413469433784485, 0.3133169114589691, 0.3778826594352722, 0.47579461336135864, 0.5967658758163452, 0.6576921939849854, 0.7597246170043945, 0.7930572628974915, 0.8243515491485596, 0.8979143500328064, 0.9410988092422485]"
3581,18,9,2.5e-05,kang_sparse_2015_adaptation,1.920052996005204e-05,10,1,-8,True,2932.3899000155507,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12176067073170732, 0.18311737804878048, 0.24409298780487804, 0.34127286585365857, 0.36623475609756095, 0.5125762195121951, 0.6099466463414633, 0.6341463414634146, 0.7638624237804879, 0.8292682926829268]"
3581,18,9,2.5e-05,uniform_gradient_pruning,2.2124837512358276e-05,8,-1,-10,True,12000.978600000963,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.14821908464335226, 0.1801726032299761, 0.2538254273157353, 0.4139270397487682, 0.5156718796309846, 0.6344389772953096, 0.7447180954350269, 0.818408843594865]"
2105,18,11,2.5e-05,ours,2.0486239244311614e-05,12,1,-6,True,17.21065,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.12100593745708466, 0.16508568823337555, 0.24552269279956818, 0.3117797076702118, 0.4130174219608307, 0.4457201659679413, 0.540357768535614, 0.5734408497810364, 0.6676909327507019, 0.6993553638458252, 0.8268644213676453, 0.9403681755065918]"
2105,18,11,2.5e-05,kang_sparse_2015_adaptation,1.9551918759689533e-05,12,1,-6,True,2776.146299991524,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14615091463414637, 0.18387957317073172, 0.2686737804878049, 0.3418445121951219, 0.4148246951219512, 0.43902439024390244, 0.4881859756097561, 0.5902248475609755, 0.6341463414634146, 0.7317073170731707, 0.829077743902439, 0.9022484756097562]"
2105,18,11,2.5e-05,uniform_gradient_pruning,2.3037797372592656e-05,9,-2,-9,True,11222.049500007415,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.29565365960993084, 0.3860637067096105, 0.43375549535376945, 0.5045029813851641, 0.5988562102332133, 0.6476913873584416, 0.686552036135401, 0.8445255969895455, 0.8846128447564615]"
1265,18,9,2.5e-05,ours,2.416836480996668e-05,17,8,-1,True,17.34845,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08387331664562225, 0.12225428223609924, 0.16462358832359314, 0.2402416318655014, 0.2742263078689575, 0.306506872177124, 0.3375926613807678, 0.40048137307167053, 0.4615946114063263, 0.4912576377391815, 0.5208728909492493, 0.5532141327857971, 0.5858327150344849, 0.7237733006477356, 0.7605283856391907, 0.8257089853286743, 0.8602343201637268]"
1265,18,9,2.5e-05,kang_sparse_2015_adaptation,1.7134551865426044e-05,10,1,-8,True,2492.705800003023,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14653201219512196, 0.24437881097560976, 0.3450838414634147, 0.41501524390243905, 0.5118140243902439, 0.5743140243902439, 0.6192835365853658, 0.6833079268292682, 0.7564786585365854, 0.8538490853658536]"
1265,18,9,2.5e-05,uniform_gradient_pruning,1.9837985783981422e-05,8,-1,-10,True,11652.543400006834,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.180523358697592, 0.22200855829751404, 0.3739727625356536, 0.4095026339115301, 0.6068723137462418, 0.6362188595287691, 0.6569030058075447, 0.7297562764483652]"
4079,18,9,2.5e-05,ours,2.4680846751030435e-05,15,6,-3,True,17.02985,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08196388185024261, 0.12012556195259094, 0.1638876348733902, 0.20730343461036682, 0.31111225485801697, 0.4084976017475128, 0.43937066197395325, 0.5292713046073914, 0.5888060331344604, 0.6188186407089233, 0.7189810276031494, 0.7557789087295532, 0.789810836315155, 0.8556874394416809, 0.9397169351577759]"
4079,18,9,2.5e-05,kang_sparse_2015_adaptation,1.7073384024331744e-05,10,1,-8,True,2813.672000003862,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14615091463414637, 0.2132240853658537, 0.24390243902439024, 0.34165396341463417, 0.41501524390243905, 0.5118140243902439, 0.5849847560975611, 0.6800685975609755, 0.7711509146341464, 0.870045731707317]"
4079,18,9,2.5e-05,uniform_gradient_pruning,1.7298565664711204e-05,9,0,-9,True,11658.996700003627,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1726056803548924, 0.20371096801062752, 0.2571560612059886, 0.35452121077696275, 0.5253639884253354, 0.5803456009068297, 0.6739415238659827, 0.785808150584852, 0.8476045992122478]"
3603,18,10,2.5e-05,ours,2.316741312185971e-05,15,5,-3,True,17.687350000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.1219017431139946, 0.23505601286888123, 0.26672855019569397, 0.296686589717865, 0.35608673095703125, 0.38571593165397644, 0.4748845398426056, 0.5685672163963318, 0.6027583479881287, 0.6371440291404724, 0.6721175909042358, 0.7453063726425171, 0.7816503643989563, 0.8891209959983826, 0.9358242154121399]"
3603,18,10,2.5e-05,kang_sparse_2015_adaptation,1.201992653438592e-05,11,1,-7,True,2787.0479999983218,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14615091463414637, 0.20598323170731708, 0.25514481707317077, 0.31821646341463417, 0.4197789634146342, 0.5590701219512196, 0.6030868902439024, 0.6726371951219511, 0.7557164634146342, 0.814596036585366, 0.8936737804878049]"
3603,18,10,2.5e-05,uniform_gradient_pruning,1.3658328799925475e-05,9,-1,-9,True,11180.63180000172,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.14753252302122544, 0.22216968717335323, 0.2676288915669929, 0.3033648646236186, 0.5394207170684062, 0.6014565467326523, 0.758948014701575, 0.8386708212260893, 0.8874844177317731]"
3724,18,12,2.5e-05,ours,2.4812015746337982e-05,19,7,1,True,17.207349999999998,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.05183074623346329, 0.08662184327840805, 0.1263807862997055, 0.17035464942455292, 0.21194571256637573, 0.2789561152458191, 0.3456503450870514, 0.4418458938598633, 0.47485315799713135, 0.5071389675140381, 0.5390239953994751, 0.5707592368125916, 0.6023067235946655, 0.7314491271972656, 0.7671085000038147, 0.7995049953460693, 0.8289855122566223, 0.8613331317901611, 0.8993968367576599]"
3724,18,12,2.5e-05,kang_sparse_2015_adaptation,1.3105929702181474e-05,10,-2,-8,True,2993.014099993161,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.10766006097560976, 0.1876905487804878, 0.2703887195121952, 0.38376524390243905, 0.46398628048780494, 0.5369664634146342, 0.6124237804878049, 0.6915015243902438, 0.8266006097560975, 0.8951981707317073]"
3724,18,12,2.5e-05,uniform_gradient_pruning,2.326919667939189e-05,9,-3,-9,True,11374.451800002134,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.11357069718606892, 0.15688349244061356, 0.34209626703424767, 0.5063380527613944, 0.5420300968520212, 0.6080219751540996, 0.6769245071269797, 0.8460741410648092, 0.8772999580082708]"
3933,18,11,2.5e-05,ours,2.4103906830082298e-05,17,6,-1,True,17.22045,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.04908037185668945, 0.08287037909030914, 0.121925950050354, 0.2069084346294403, 0.27093636989593506, 0.3007515072822571, 0.3329786956310272, 0.3637580871582031, 0.45454129576683044, 0.4859215319156647, 0.5470162630081177, 0.5783637166023254, 0.7156268358230591, 0.7513015270233154, 0.8197341561317444, 0.8536490201950073, 0.8939400315284729]"
3933,18,11,2.5e-05,kang_sparse_2015_adaptation,2.4401141374462022e-05,14,3,-4,True,2869.340599994757,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12195121951219512, 0.14634146341463417, 0.1951219512195122, 0.24390243902439024, 0.2682926829268293, 0.41463414634146345, 0.4383098323170732, 0.4878048780487805, 0.6097560975609756, 0.6341463414634146, 0.6407202743902438, 0.7808689024390244, 0.8294588414634145, 0.9028201219512194]"
3933,18,11,2.5e-05,uniform_gradient_pruning,1.3853656711586122e-05,12,1,-6,True,9594.633200002136,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1136257661107397, 0.15488541777674517, 0.1979300925619837, 0.23476844130960411, 0.30365152883422103, 0.3637261503271011, 0.4407829471106696, 0.4869228381506988, 0.6090493199642367, 0.624854617317998, 0.6449365741098978, 0.7337840117705853]"
516,18,10,2.5e-05,ours,2.3934811841876753e-05,10,0,-8,True,17.58135,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11702815443277359, 0.19967392086982727, 0.29611819982528687, 0.3879866302013397, 0.5403265357017517, 0.5723857879638672, 0.7017055153846741, 0.7778239846229553, 0.8120280504226685, 0.8895478248596191]"
516,18,10,2.5e-05,kang_sparse_2015_adaptation,2.029321633425721e-05,10,0,-8,True,2645.6761000008555,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12900152439024393, 0.23828125, 0.2963033536585366, 0.4386432926829269, 0.4757050304878049, 0.6131859756097561, 0.7158917682926829, 0.7671493902439025, 0.8555640243902439, 0.8780487804878049]"
516,18,10,2.5e-05,uniform_gradient_pruning,2.1980325480626544e-05,9,-1,-9,True,11569.188499997836,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.11284713152227546, 0.23755766000019435, 0.2742190694661321, 0.47796283156391517, 0.49934552040919306, 0.5866462116771418, 0.7335878712264278, 0.7891094008588517, 0.8387730517596844]"
3217,18,9,2.5e-05,ours,2.4944603341999795e-05,15,6,-3,True,19.03505,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.12148682773113251, 0.16436918079853058, 0.2062791883945465, 0.24144971370697021, 0.30852988362312317, 0.3418208360671997, 0.43674635887145996, 0.4679379165172577, 0.5605024099349976, 0.5910484790802002, 0.6523294448852539, 0.7562420964241028, 0.8205171227455139, 0.8937031030654907, 0.9383662343025208]"
3217,18,9,2.5e-05,kang_sparse_2015_adaptation,2.38204045593433e-05,9,0,-9,True,2794.315299994196,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12214176829268295, 0.2686737804878049, 0.3656631097560976, 0.41501524390243905, 0.4881859756097561, 0.5851753048780488, 0.6772103658536585, 0.7320884146341463, 0.8627096036585367]"
3217,18,9,2.5e-05,uniform_gradient_pruning,2.0313450325966363e-05,7,-2,-11,True,12277.759999997215,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.29601408406773966, 0.4358668126662914, 0.5258915728340264, 0.6928364818219199, 0.7306241799502686, 0.8955036095890997, 0.9331577688565239]"
1676,18,9,2.5e-05,ours,2.4776411117178947e-05,13,4,-5,True,16.969050000000003,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.1284327507019043, 0.21543529629707336, 0.24946264922618866, 0.2848650813102722, 0.382218599319458, 0.4469245374202728, 0.47738566994667053, 0.5085331797599792, 0.6304315328598022, 0.7593786716461182, 0.7905228734016418, 0.8216357231140137, 0.8935654163360596]"
1676,18,9,2.5e-05,kang_sparse_2015_adaptation,1.587652657089586e-05,8,-1,-10,True,2717.9977000050712,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12976371951219512, 0.21703506097560976, 0.3304115853658537, 0.42949695121951226, 0.5041920731707318, 0.6131859756097561, 0.7557164634146342, 0.8113567073170732]"
1676,18,9,2.5e-05,uniform_gradient_pruning,2.006448216719888e-05,8,-1,-10,True,11808.238300000085,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.14309416301932695, 0.21708436662043246, 0.32308372930045226, 0.4492898217978008, 0.48059905445079343, 0.6463312067589431, 0.6940937878986766, 0.8031773233855286]"
2219,18,10,2.5e-05,ours,2.4492267653213458e-05,17,7,-1,True,17.5206,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.07603110373020172, 0.113024041056633, 0.1557808369398117, 0.23487940430641174, 0.26677700877189636, 0.3316055238246918, 0.3949369192123413, 0.42719799280166626, 0.45925289392471313, 0.49055811762809753, 0.5514870285987854, 0.6414516568183899, 0.7087880373001099, 0.746412456035614, 0.8474491834640503, 0.888852059841156, 0.9359754920005798]"
