sample_index,source_internal_knot_count,canonical_internal_knot_count,mse_tolerance,method,mse,final_internal_knot_count,canonical_count_error,source_count_error,threshold_satisfied,elapsed_ms,timing_scope,parameterization,internal_knots
6033,16,16,1e-05,ours,0.0014336228470868504,32,16,16,False,29.207900000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.004929075948894024, 0.009845660999417305, 0.014847195707261562, 0.02159828692674637, 0.027478566393256187, 0.035701800137758255, 0.05195765942335129, 0.078022301197052, 0.10000507533550262, 0.1139851063489914, 0.12856361269950867, 0.14225023984909058, 0.1518581062555313, 0.17709846794605255, 0.1985863447189331, 0.21654729545116425, 0.22808904945850372, 0.24027307331562042, 0.2527790665626526, 0.26776647567749023, 0.2880500257015228, 0.3196263909339905, 0.36036816239356995, 0.3937033414840698, 0.4519796371459961, 0.5305765271186829, 0.5777007937431335, 0.635962963104248, 0.7395041584968567, 0.7816777229309082, 0.7890737056732178, 0.8330737948417664]"
6033,16,16,1e-05,kang_sparse_2015_adaptation,4.850847951741854e-05,40,24,24,False,1856.979699980002,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
6033,16,16,1e-05,uniform_gradient_pruning,0.0001397187113984301,20,4,4,False,1493.8391999457963,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.05464893786290945, 0.10657456337454607, 0.15414006653882714, 0.20206219226243477, 0.24684066966184548, 0.2902602723193554, 0.3326169633367604, 0.3755435366941413, 0.42032634661311863, 0.47132907915831757, 0.522266676842575, 0.5721320239006334, 0.6217067560919609, 0.6724464163392785, 0.725997141319785, 0.7763229111576465, 0.8255263895569788, 0.8708739847614475, 0.913848123344147, 0.9568718866668311]"
3767,17,17,1e-05,ours,0.001983238627127811,32,15,15,False,26.75865,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.004052435047924519, 0.00791812315583229, 0.012114204466342926, 0.017677586525678635, 0.023323817178606987, 0.03272908180952072, 0.0436089001595974, 0.060391057282686234, 0.08457668870687485, 0.10256855934858322, 0.1122463271021843, 0.12216930836439133, 0.1351247876882553, 0.14954645931720734, 0.18691806495189667, 0.20285245776176453, 0.2123904675245285, 0.22214433550834656, 0.2359941303730011, 0.251777321100235, 0.275623083114624, 0.3047187924385071, 0.32871654629707336, 0.3477730453014374, 0.4397529363632202, 0.5124959349632263, 0.5578731298446655, 0.6772550940513611, 0.7515411972999573, 0.7988408207893372, 0.8167221546173096, 0.8333669304847717]"
3767,17,17,1e-05,kang_sparse_2015_adaptation,4.844387694177675e-05,40,23,23,False,1991.4926000055857,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
3767,17,17,1e-05,uniform_gradient_pruning,0.0003408100605566999,20,3,3,False,1613.6291999719106,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.05443494128319506, 0.10761783659794007, 0.1580902239297851, 0.20594060529555583, 0.2520174328004844, 0.2972175885947996, 0.3426467902427533, 0.38941819638964564, 0.4395999016105246, 0.49151403392257137, 0.543914170012943, 0.5945429975364334, 0.6436032157158382, 0.6909511457713781, 0.7369063183633701, 0.78172046202092, 0.8254509933323698, 0.8686935286003601, 0.9121989978607337, 0.9560711323058304]"
5888,17,17,1e-05,ours,0.0030451304970741783,32,15,15,False,34.16615,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0026503975968807936, 0.006867565214633942, 0.011281102895736694, 0.015819396823644638, 0.020400086417794228, 0.024773061275482178, 0.02828734554350376, 0.031135214492678642, 0.03464331105351448, 0.04219869151711464, 0.06333649158477783, 0.08676782995462418, 0.10082162171602249, 0.11003156006336212, 0.12174146622419357, 0.1368560492992401, 0.16126862168312073, 0.19325964152812958, 0.21085911989212036, 0.22564999759197235, 0.24247290194034576, 0.2665511965751648, 0.3103145956993103, 0.380761981010437, 0.4451667070388794, 0.5021886825561523, 0.5490332841873169, 0.617103099822998, 0.7383583784103394, 0.7810131311416626, 0.8126916289329529, 0.8205352425575256]"
5888,17,17,1e-05,kang_sparse_2015_adaptation,6.255189621072059e-05,40,23,23,False,1929.902800009586,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
5888,17,17,1e-05,uniform_gradient_pruning,0.0002974712254323004,20,3,3,False,1444.924200011883,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.05142315285463706, 0.10224654236785523, 0.15172450836353024, 0.20043763292565153, 0.24861042706270753, 0.2967208827418919, 0.3450045100194592, 0.39296290695398023, 0.44057313541713555, 0.48846347216574465, 0.5381320207442137, 0.5877250983978655, 0.6374695009952813, 0.6869267460900413, 0.7350633881703663, 0.7812473969678213, 0.8256381723388019, 0.8690240961890415, 0.9124565818254451, 0.9562282909127225]"
6418,17,17,1e-05,ours,0.0025922112324896452,32,15,15,False,27.8632,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.005252704955637455, 0.010404117405414581, 0.015953414142131805, 0.023396844044327736, 0.035044729709625244, 0.05868478864431381, 0.0819026529788971, 0.09940394014120102, 0.1128716692328453, 0.12472393363714218, 0.1362336426973343, 0.1453602910041809, 0.1532002091407776, 0.16051705181598663, 0.17092543840408325, 0.19765114784240723, 0.20772893726825714, 0.22056430578231812, 0.23448124527931213, 0.25241830945014954, 0.27245813608169556, 0.29511022567749023, 0.3281164765357971, 0.3690577745437622, 0.40184590220451355, 0.4480312466621399, 0.5390002131462097, 0.6174550652503967, 0.6709715127944946, 0.7850196361541748, 0.8173365592956543, 0.8356212377548218]"
6418,17,17,1e-05,kang_sparse_2015_adaptation,4.5610083291877503e-05,40,23,23,False,1580.9438999858685,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
6418,17,17,1e-05,uniform_gradient_pruning,0.0002502461648456044,20,3,3,False,1631.7612999700941,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.05571298100439522, 0.11093679442313087, 0.16277822419235877, 0.21034646749469127, 0.2551358119031347, 0.2986125784712831, 0.3416007476025151, 0.384647544926082, 0.43000044804146376, 0.48243403248379935, 0.535400331812023, 0.5844802480037337, 0.6305617406911128, 0.6740080645123554, 0.7157447772750322, 0.7569239942498833, 0.7994114004743456, 0.8452085176398004, 0.8946107732841242, 0.9469645581740966]"
2761,18,18,1e-05,ours,0.0021095706729448824,32,14,14,False,29.45745,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.003983194008469582, 0.010564155876636505, 0.01739891804754734, 0.02419162727892399, 0.03050059638917446, 0.035056743770837784, 0.038881316781044006, 0.06403803825378418, 0.09760799258947372, 0.11619652807712555, 0.12990467250347137, 0.16710275411605835, 0.1907455027103424, 0.20894740521907806, 0.220492422580719, 0.23435449600219727, 0.25118792057037354, 0.2736194133758545, 0.2921925485134125, 0.3123929500579834, 0.3443746268749237, 0.37643730640411377, 0.40579548478126526, 0.4450816214084625, 0.5072668194770813, 0.5763223767280579, 0.6046262979507446, 0.6985437870025635, 0.7947011590003967, 0.8210562467575073, 0.82679283618927, 0.8584805727005005]"
2761,18,18,1e-05,kang_sparse_2015_adaptation,7.203580270874791e-05,40,22,22,False,1682.664499967359,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
2761,18,18,1e-05,uniform_gradient_pruning,0.00029417334878978135,20,2,2,False,1557.0929000386968,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.05579891459041224, 0.1111376591578284, 0.16400847415273187, 0.21450503524604453, 0.26280249453585847, 0.3093231723834495, 0.35468071818362146, 0.3992562637082327, 0.4432770871242117, 0.4877241169006857, 0.5335843296643679, 0.5820079295413956, 0.6314552318506422, 0.6809924228538804, 0.729886423660258, 0.7776895278909317, 0.8240126960467182, 0.8688897403785851, 0.912735988260148, 0.956315018997914]"
7659,18,18,1e-05,ours,0.0024412904527088687,32,14,14,False,30.4981,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0038663276936858892, 0.01004144549369812, 0.01621098443865776, 0.022398756816983223, 0.02842884138226509, 0.0439506433904171, 0.06265052407979965, 0.08320926129817963, 0.10091318190097809, 0.1111772209405899, 0.12401319295167923, 0.13713720440864563, 0.1492992639541626, 0.1821247637271881, 0.19717873632907867, 0.20852437615394592, 0.22239091992378235, 0.23651063442230225, 0.2564065456390381, 0.28209054470062256, 0.3072435259819031, 0.3364737033843994, 0.376752108335495, 0.42856094241142273, 0.4938583970069885, 0.5530661344528198, 0.6174929738044739, 0.6782945394515991, 0.7380998730659485, 0.7985528707504272, 0.8056129813194275, 0.8502588868141174]"
7659,18,18,1e-05,kang_sparse_2015_adaptation,6.753562659313313e-05,40,22,22,False,1792.2032000496984,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
7659,18,18,1e-05,uniform_gradient_pruning,0.00040235802459402133,20,2,2,False,1533.6439000093378,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.04915701200746127, 0.09760096007901113, 0.14444664324505435, 0.1910911571341684, 0.23939359381742142, 0.29000058075548873, 0.34214447694641814, 0.3945131707219451, 0.44538279987454227, 0.49372595543540515, 0.5396641656207757, 0.5861568242452352, 0.6330542443320067, 0.6794111320847973, 0.7253889820613089, 0.7705838859395995, 0.8150471691776732, 0.8596431152856419, 0.905431598192701, 0.9527109882359106]"
6503,18,18,1e-05,ours,0.0019569777361515346,32,14,14,False,27.9317,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.004377652890980244, 0.011667524464428425, 0.019207576289772987, 0.02691584825515747, 0.043699800968170166, 0.06064518541097641, 0.06882534176111221, 0.07411322742700577, 0.08292490243911743, 0.09249924123287201, 0.10148249566555023, 0.1153903529047966, 0.1321219503879547, 0.16464883089065552, 0.18663214147090912, 0.2059936374425888, 0.22142650187015533, 0.23197230696678162, 0.24651333689689636, 0.26340392231941223, 0.2831040024757385, 0.31470316648483276, 0.3532823920249939, 0.3995298147201538, 0.4342153072357178, 0.513166606426239, 0.595225989818573, 0.6175777912139893, 0.7779908180236816, 0.8140217065811157, 0.8181704878807068, 0.8565272688865662]"
6503,18,18,1e-05,kang_sparse_2015_adaptation,5.9430391215963106e-05,40,22,22,False,2080.2522999583744,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
6503,18,18,1e-05,uniform_gradient_pruning,0.00018157362521123728,20,2,2,False,1726.277099980507,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.045673485906671155, 0.09132339742711126, 0.13657774424256147, 0.18164356929555014, 0.23182786439140673, 0.28274829964405035, 0.33324885135433485, 0.3822227333139539, 0.42965609611169436, 0.47592146844641414, 0.5217623660819244, 0.5682731715756852, 0.6165954883932605, 0.6675568030088673, 0.7203914402179755, 0.7688281006472779, 0.8167581758038823, 0.8633912491313404, 0.9088742078781963, 0.9542674342058975]"
6658,19,19,1e-05,ours,0.0020075505381983963,32,13,13,False,32.82955,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0034094606526196003, 0.008968377485871315, 0.014795306138694286, 0.020690741017460823, 0.026343781501054764, 0.03148661553859711, 0.03704971447587013, 0.05755436047911644, 0.08075805008411407, 0.09259771555662155, 0.10297951847314835, 0.11448545753955841, 0.12554451823234558, 0.16294652223587036, 0.18180401623249054, 0.1972026526927948, 0.20984436571598053, 0.22427506744861603, 0.2352270781993866, 0.25328144431114197, 0.2867729365825653, 0.3251955211162567, 0.36630064249038696, 0.39838409423828125, 0.42427846789360046, 0.5316475629806519, 0.5868667364120483, 0.6490440964698792, 0.7519668936729431, 0.7966896891593933, 0.8202701210975647, 0.8307845592498779]"
6658,19,19,1e-05,kang_sparse_2015_adaptation,7.439579743125655e-05,40,21,21,False,1541.344899975229,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
6658,19,19,1e-05,uniform_gradient_pruning,0.0013886231060723099,20,1,1,False,1565.1445999974385,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.04963422670143485, 0.09846663021920876, 0.14479745138536798, 0.18910511681522535, 0.23202080389306176, 0.2747071506818835, 0.3180279475473431, 0.3602156785511367, 0.4036071629395777, 0.44725139730358143, 0.49032116289718725, 0.5340699432556222, 0.5795761264603851, 0.6295707533853078, 0.6812697123038592, 0.735782877337176, 0.7865776801066405, 0.8386950276611128, 0.8906706175046852, 0.9450292644297285]"
371,19,19,1e-05,ours,0.0027410214230385206,32,13,13,False,27.601950000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0030343541875481606, 0.007823653519153595, 0.012760156765580177, 0.01772719994187355, 0.022479072213172913, 0.026118073612451553, 0.02903495356440544, 0.03279624879360199, 0.04274255782365799, 0.06386102735996246, 0.0838257372379303, 0.09584702551364899, 0.10537637770175934, 0.14468660950660706, 0.16365183889865875, 0.1796434223651886, 0.19565734267234802, 0.2111005038022995, 0.225864440202713, 0.24230659008026123, 0.26522552967071533, 0.29627344012260437, 0.3344106376171112, 0.3806533217430115, 0.44234973192214966, 0.5239764451980591, 0.5579358339309692, 0.6384273767471313, 0.7843920588493347, 0.7971010208129883, 0.8264756798744202, 0.8618960976600647]"
371,19,19,1e-05,kang_sparse_2015_adaptation,7.27360165026566e-05,40,21,21,False,1852.5418000062928,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
371,19,19,1e-05,uniform_gradient_pruning,0.0012960690095738163,20,1,1,False,1426.3188000186346,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.04341423009055021, 0.08689417637834819, 0.13243047169020744, 0.1821466369666388, 0.2364681339677675, 0.2914863581662629, 0.34455637814282264, 0.39468441187995906, 0.44227598402167384, 0.4885557826967375, 0.5336173458195107, 0.5839732944467205, 0.6325477788505661, 0.6783533968863595, 0.7233704164344705, 0.7690428989370028, 0.8151386200566547, 0.8608579886894294, 0.9064769003621631, 0.9530927796071741]"
5837,19,19,1e-05,ours,0.0019783725001066652,32,13,13,False,28.2909,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.004657210316509008, 0.012596950866281986, 0.020729079842567444, 0.028487250208854675, 0.03561532124876976, 0.04039398208260536, 0.05874405801296234, 0.0879984125494957, 0.10710113495588303, 0.12079977244138718, 0.13856029510498047, 0.16397897899150848, 0.18158338963985443, 0.19605638086795807, 0.20896559953689575, 0.22136229276657104, 0.2333613932132721, 0.24922533333301544, 0.26617175340652466, 0.28138986229896545, 0.2984278202056885, 0.32799598574638367, 0.365384966135025, 0.4155174493789673, 0.4694470167160034, 0.5142720341682434, 0.5835558772087097, 0.6671173572540283, 0.7598344087600708, 0.7973557114601135, 0.8236922025680542, 0.8432695865631104]"
5837,19,19,1e-05,kang_sparse_2015_adaptation,6.869831172434794e-05,40,21,21,False,1897.1507000387646,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
5837,19,19,1e-05,uniform_gradient_pruning,0.0009194598486365136,20,1,1,False,1475.9172999765724,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.043637602798946504, 0.08727520559789301, 0.13077723739350122, 0.1755612500425841, 0.22403387521167403, 0.2786305294585021, 0.3368372823258124, 0.3924964488737074, 0.44482072810533835, 0.4944598466931455, 0.5366364413478495, 0.577589303305376, 0.6216848409450498, 0.6671356258013216, 0.7122858911667753, 0.7573146604893995, 0.8031493715720277, 0.8501396761229089, 0.8987716711102938, 0.9490974974244711]"
5995,20,20,1e-05,ours,0.0022472662967938577,32,12,12,False,28.747300000000003,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.00401680450886488, 0.010476085357367992, 0.016971711069345474, 0.023465173318982124, 0.029695983976125717, 0.03492903709411621, 0.03871416673064232, 0.05254323408007622, 0.07080332934856415, 0.08200902491807938, 0.0928107351064682, 0.10546191036701202, 0.11493140459060669, 0.12386862188577652, 0.16006717085838318, 0.17644108831882477, 0.1910439133644104, 0.20597830414772034, 0.22243407368659973, 0.24177245795726776, 0.2648475766181946, 0.29758521914482117, 0.33948013186454773, 0.3791835308074951, 0.41965287923812866, 0.5061830878257751, 0.5522467494010925, 0.6006786823272705, 0.7011183500289917, 0.8226764798164368, 0.8251825571060181, 0.8580620884895325]"
5995,20,20,1e-05,kang_sparse_2015_adaptation,7.492680572828416e-05,40,20,20,False,1794.4087999640033,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.024390243902439025, 0.04878048780487805, 0.07317073170731708, 0.0975609756097561, 0.12195121951219512, 0.14634146341463417, 0.17073170731707318, 0.1951219512195122, 0.21951219512195122, 0.24390243902439024, 0.2682926829268293, 0.29268292682926833, 0.3170731707317073, 0.34146341463414637, 0.36585365853658536, 0.3902439024390244, 0.41463414634146345, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5121951219512195, 0.5365853658536586, 0.5609756097560976, 0.5853658536585366, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.7804878048780488, 0.8048780487804879, 0.8292682926829268, 0.8536585365853658, 0.8780487804878049, 0.9024390243902439, 0.9268292682926829, 0.9512195121951219, 0.975609756097561]"
5995,20,20,1e-05,uniform_gradient_pruning,0.001335449351058641,20,0,0,False,1475.9060999494977,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.057241052478146065, 0.11415678119797285, 0.16915553474069978, 0.2217797614713423, 0.273790665171834, 0.32506360839505455, 0.37311511646240414, 0.4181965710293977, 0.46184035582766664, 0.5052402123620077, 0.5485271931910326, 0.5912259636296332, 0.6330628963225929, 0.6753116762718261, 0.7169506277418934, 0.7611711420160983, 0.8069906193927141, 0.8537359235829757, 0.9014903564733042, 0.9504987913459566]"
6786,20,20,1e-05,ours,0.0018899573442036925,32,12,12,False,27.61915,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.002544880611822009, 0.006408632267266512, 0.010413951240479946, 0.014455682598054409, 0.018317662179470062, 0.021909987553954124, 0.02439943142235279, 0.02678344026207924, 0.031690362840890884, 0.054230861365795135, 0.08524253964424133, 0.10398121178150177, 0.11295804381370544, 0.12321151793003082, 0.16102667152881622, 0.1819777488708496, 0.19779467582702637, 0.2116420865058899, 0.22709091007709503, 0.24655753374099731, 0.2661765515804291, 0.2912747859954834, 0.3352676033973694, 0.38621383905410767, 0.44078242778778076, 0.49642470479011536, 0.5604824423789978, 0.6405441164970398, 0.6686077117919922, 0.7976986765861511, 0.8156856894493103, 0.8399454951286316]"
